date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:22:37	26463/26463	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2012:57:39%20GMT	https://mont-fort.com/news/montfort-group-enters-east-african-market/	C:/My%20Web%20Sites/mont1/mont-fort.com/news/montfort-group-enters-east-african-market/index.html	(from https://mont-fort.com/news/)
09:22:37	505824/505824	---M--	200	added ('OK')	image/png	etag:%227b7e0-633d63b3f2a88%22	https://mont-fort.com/_astro/m_Zrb5M9.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_Zrb5M9.png	(from https://mont-fort.com/contact/)
09:22:38	443996/443996	---M--	200	added ('OK')	image/png	etag:%226c65c-633d63b3f3a28%22	https://mont-fort.com/_astro/m_Z1IABvS.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_Z1IABvS.png	(from https://mont-fort.com/contact/)
09:22:38	246/246	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jul%202025%2004:22:22%20GMT	https://mont-fort.com/global-helpline	C:/My%20Web%20Sites/mont1/mont-fort.com/global-helpline	(from https://mont-fort.com/contact/)
09:22:38	25160/25160	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2012:57:49%20GMT	https://mont-fort.com/global-helpline/	C:/My%20Web%20Sites/mont1/mont-fort.com/global-helpline/index.html	(from https://mont-fort.com/contact/)
09:22:38	493886/493886	---M--	200	added ('OK')	image/png	etag:%227893e-633d63b3f3a28%22	https://mont-fort.com/_astro/m_Z1r3Ar6.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_Z1r3Ar6.png	(from https://mont-fort.com/contact/)
09:22:40	1935312/1935312	---M--	200	added ('OK')	image/png	etag:%221d87d0-633d63b3eccc9%22	https://mont-fort.com/_astro/m_f7dUK.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_f7dUK.png	(from https://mont-fort.com/who-we-are/)
09:22:49	2191180/2191180	---M--	200	added ('OK')	image/png	etag:%22216f4c-633d63b3e7ea9%22	https://mont-fort.com/_astro/m_1J3X5L.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_1J3X5L.png	(from https://mont-fort.com/who-we-are/)
09:22:49	2379226/2379226	---M--	200	added ('OK')	image/png	etag:%22244dda-633d63b3ebd29%22	https://mont-fort.com/_astro/m_1lAaHw.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_1lAaHw.png	(from https://mont-fort.com/who-we-are/)
09:22:49	1429458/1429458	---M--	200	added ('OK')	image/png	etag:%2215cfd2-633d63b3ead89%22	https://mont-fort.com/_astro/m_B0Qi4.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_B0Qi4.png	(from https://mont-fort.com/who-we-are/)
09:22:50	1895047/1895047	---M--	200	added ('OK')	image/png	etag:%221cea87-633d63b3ebd29%22	https://mont-fort.com/_astro/m_1EgoAQ.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_1EgoAQ.png	(from https://mont-fort.com/who-we-are/)
09:23:53	8714350/8714350	---M--	200	added ('OK')	image/png	etag:%2284f86e-633d63b36aeb0%22	https://mont-fort.com/_astro/m_tsL3a.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_tsL3a.png	(from https://mont-fort.com/news/montfort-maritime-celebrates-delivery-of-first-newbuilding-mfm-jazz/)
09:23:53	10077246/10077246	---M--	200	added ('OK')	image/png	etag:%2299c43e-633d63b368f70%22	https://mont-fort.com/_astro/m_1w9sGR.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_1w9sGR.png	(from https://mont-fort.com/news/montfort-maritime-celebrates-delivery-of-first-newbuilding-mfm-jazz/)
09:23:54	12948727/12948727	---M--	200	added ('OK')	image/png	etag:%22c594f7-633d63b36cdef%22	https://mont-fort.com/_astro/m_ZK7Ye2.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_ZK7Ye2.png	(from https://mont-fort.com/news/montfort-maritime-celebrates-delivery-of-first-newbuilding-mfm-jazz/)
09:23:55	22872167/22872167	---M--	200	added ('OK')	image/png	etag:%2215d0067-633d63b3f3a28%22	https://mont-fort.com/_astro/m_2tXFq2.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_2tXFq2.png	(from https://mont-fort.com/who-we-are/)
09:23:56	188/188	---M-Z	200	added ('OK')	text/javascript	etag:%22bc-633d63a871626-gzip%22	https://mont-fort.com/_astro/NewsSingle.astro_astro_type_script_index_0_lang.CotISCjP.js	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/NewsSingle.astro_astro_type_script_index_0_lang.CotISCjP.js	(from https://mont-fort.com/news/montfort-maritime-celebrates-delivery-of-first-newbuilding-mfm-jazz/)
09:23:57	24618/24618	---M--	200	added ('OK')	image/png	etag:%22602a-633d63b36aeb0%22	https://mont-fort.com/_astro/m_yVbjY.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_yVbjY.png	(from https://mont-fort.com/news/montfort-participates-in-cargo-day-2024/)
09:24:01	30744/30744	---M--	200	added ('OK')	image/png	etag:%227818-633d63b369f10%22	https://mont-fort.com/_astro/m_Z1NbQBJ.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_Z1NbQBJ.png	(from https://mont-fort.com/news/montfort-continues-to-scale-up-maritime-unit/)
09:24:05	1149756/1149756	---M--	200	added ('OK')	image/png	etag:%22118b3c-633d63b36aeb0%22	https://mont-fort.com/_astro/m_ZmFER7.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_ZmFER7.png	(from https://mont-fort.com/news/montfort-continues-to-scale-up-maritime-unit/)
09:24:08	745751/745751	---M--	200	added ('OK')	image/png	etag:%22b6117-633d63b371c0f%22	https://mont-fort.com/_astro/m_Z1JGWfG.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_Z1JGWfG.png	(from https://mont-fort.com/news/montfort-agrees-innovative-and-greener-shipping-deal/)
09:24:12	1238640/1238640	---M--	200	added ('OK')	image/png	etag:%2212e670-633d63b3a582c%22	https://mont-fort.com/_astro/m_syPdn.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_syPdn.png	(from https://mont-fort.com/news/montfort-to-scale-up-fujairah-bunker-business/)
09:24:13	1217720/1217720	---M--	200	added ('OK')	image/png	etag:%221294b8-633d63b3ab5ec%22	https://mont-fort.com/_astro/m_1PLYYj.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_1PLYYj.png	(from https://mont-fort.com/news/montfort-joins-energy-leap-for-operational-excellence/)
09:24:22	1584543/1584543	---M--	200	added ('OK')	image/png	etag:%22182d9f-633d63b3ab5ec%22	https://mont-fort.com/_astro/m_Z1hmFcY.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_Z1hmFcY.png	(from https://mont-fort.com/news/montfort-participates-in-cargo-day-a-fundraising-program-for-mercy-ships/)
09:24:22	1133992/1133992	---M--	200	added ('OK')	image/png	etag:%22114da8-633d63b3b234c%22	https://mont-fort.com/_astro/m_13YvmB.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_13YvmB.png	(from https://mont-fort.com/news/montfort-and-the-private-office-of-sheikh-ahmed-dalmook-al-maktoum-complete-acquisition-of-refinery-and-trading-business-in-uae/)
09:24:25	139164/139164	---M--	200	added ('OK')	image/png	etag:%2221f9c-633d63b3cd8ca%22	https://mont-fort.com/_astro/m_251n4I.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_251n4I.png	(from https://mont-fort.com/news/montfort-enters-south-african-energy-market-with-new-age-energy-acquisition/)
09:24:25	1330951/1330951	---M--	200	added ('OK')	image/png	etag:%22144f07-633d63b3ce86a%22	https://mont-fort.com/_astro/m_2o0i7k.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_2o0i7k.png	(from https://mont-fort.com/news/montfort-and-the-private-office-of-sheikh-ahmed-dalmook-al-maktoum-acquire-uniper-s-crude-oil-processing-facility-in-uae/)
09:24:25	10293012/10293012	---M--	200	added ('OK')	image/png	etag:%229d0f14-633d63b368f70%22	https://mont-fort.com/_astro/m_1WwUm5.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_1WwUm5.png	(from https://mont-fort.com/news/montfort-maritime-celebrates-delivery-of-first-newbuilding-mfm-jazz/)
09:24:27	1068997/1068997	---M--	200	added ('OK')	image/png	etag:%22104fc5-633d63b3d368a%22	https://mont-fort.com/_astro/m_ZvkQd.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_ZvkQd.png	(from https://mont-fort.com/news/montfort-maritime-acquires-its-first-vessel/)
09:24:27	134170/134170	---M--	200	added ('OK')	image/png	etag:%2220c1a-633d63b3d55ca%22	https://mont-fort.com/_astro/m_Z1it0P3.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_Z1it0P3.png	(from https://mont-fort.com/news/montfort-group-acquires-oil-storage-terminal-in-mozambique/)
09:24:31	20940178/20940178	---M--	200	added ('OK')	image/png	etag:%2213f8592-633d63b36aeb0%22	https://mont-fort.com/_astro/m_Z8SR7n.png	C:/My%20Web%20Sites/mont1/mont-fort.com/_astro/m_Z8SR7n.png	(from https://mont-fort.com/news/montfort-maritime-celebrates-delivery-of-first-newbuilding-mfm-jazz/)
